product_name,price_sale,price_original,discount_rate,category,brand,product_url,type,rating_count,crawled_at,Kích thước màn hình,Công nghệ màn hình,Camera sau,Camera trước,Chipset,Công nghệ NFC,Dung lượng RAM,Bộ nhớ trong,Pin,Thẻ SIM,Hệ điều hành,Độ phân giải màn hình,Tính năng màn hình,Loại CPU,Tương thích,Tần số quét,Kiểu màn hình,Quay video,Tính năng camera,Quay video trước,GPU,Hồng ngoại,Jack tai nghe 35,Hỗ trợ mạng,GPS,Khe cắm thẻ nhớ,Công nghệ sạc,Cổng sạc,Kích thước,Trọng lượng,Chất liệu mặt lưng,Chất liệu khung viền,Hệ thống làm mát,Tiện ích khác,Công nghệ âm thanh,Cảm biến vân tay,Các loại cảm biến,Tính năng đặc biệt,Wi-Fi,Bluetooth,Thời điểm ra mắt,"Chỉ số kháng nước, bụi",Công nghệ - Tiện ích,Cảm biến,Hãng sản xuất,Chất liệu,Tiện ích,,Loại card đồ họa,Loại RAM,Số khe ram,Ổ cứng,Cổng giao tiếp,Chip AI,Chất liệu tấm nền,Khe đọc thẻ nhớ,Chất liệu vỏ trên,Chất liệu vỏ dưới,Loại đèn bàn phím,Bảo mật,Webcam,Chất liệu vỏ màn hình,Nguồn,Tính năng khác,Socket,Loại màn hình,Lenovo Tab,Micro,Thời lượng sử dụng Pin,Phương thức điều khiển,Cổng kết nối,Công suất,Thời lượng pin,Tính năng,Số thiết bị kết nối cùng lúc,Thời gian sạc,Thao tác điều khiển,Chống nước,Kết nối,Ứng dụng kết nối,Phạm vi kết nối cho phép,Dung lượng pin,Loa,Phạm vi kết nối,Tính năng sạc,Định dạng âm thanh
Samsung Galaxy A07 8GB 256GB - Đã Kích Hoạt,3390000,3390000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a07-256gb-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:27:17,6.7 inches,IPS LCD,"Chính 50 MP
Phụ 2 MP",8 MP,MediaTek Helio G99,Không,8 GB,256 GB,Li-Ion 5000 mAh,2 Nano-SIM,Android 15,720 x 1600 pixel,"Độ sáng tối đa 480 nits
Kính cường lực Panda",8 nhân (2 nhân 2.2 GHz & 6 nhân 2.0 GHz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPPO A78 8GB 256GB - Cũ Đẹp,3990000,3990000,0%,Smartphone,OPPO,https://cellphones.com.vn/oppo-a78-8gb-256gb-cu-dep.html,Cu,2,2025-12-27 05:27:22,6.4 inches,AMOLED,50 MP (chính) + 2 MP (Xóa phông),8 MP,"Qualcomm Snapdragon 680, tối đa 2.4GHz",Không,8 GB,256 GB,5000 mAh,2 SIM (Nano-SIM),"ColorOS 13.1.1, nền tảng Android 13",1080 x 2400 pixels (FullHD+),"Tần số quét 90Hz, Độ sáng tối đa: 430 nits
Mặt kính cảm ứng: Kính cường lực Corning Gorilla Glass 5",4 nhân 2.4 GHz & 4 nhân 1.9 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPPO A58 4G 6GB 128GB - Cũ Đẹp,2890000,2890000,0%,Smartphone,OPPO,https://cellphones.com.vn/oppo-a58-cu-dep.html,Cu,0,2025-12-27 05:27:26,6.72 inches,IPS LCD,"50 MP,F/1.8 (chính) + 2 MP, F/2.4 (Xóa phông)","8 MP, F/2.0","Helio G85, tối đa 2.0GHz",,6 GB,128 GB,5000mAh (Typ),2 SIM (Nano-SIM),"ColorOS 13.1, nền tảng Android 13",1080 x 2400 pixels (FullHD+),"16 triệu màu, Kính cường lực Panda","2x2,2 GHz Cortex-A76 & 6x2,0 GHz Cortex-A55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPhone 13 128GB 2 Sim - Cũ Đẹp,9790000,9790000,0%,Smartphone,Apple,https://cellphones.com.vn/iphone-13-2-sim-cu-dep.html,Cu,0,2025-12-27 05:27:31,6.1 inches,OLED,"Camera góc rộng: 12MP, f/1.6
Camera góc siêu rộng: 12MP, ƒ/2.4","12MP, f/2.2",Apple A15,Có,4 GB,128 GB,3240mAh,2 SIM (Nano-SIM),iOS 15,2532 x 1170 pixels,"Màn hình super Retina XDR, OLED, 460 ppi, HDR display, công nghệ True Tone Wide color (P3), Haptic Touch, Lớp phủ oleophobic chống bám vân tay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy A33 (5G) - Cũ Trầy Xước,3190000,3190000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-a33-cu-tray-xuoc.html,Cu,0,2025-12-27 05:27:35,6.4 inches,Super AMOLED,"Camera chính: 48 MP, F1.8
Camera góc siêu rộng: 8 MP, F2.2
Camera macro: 5 MP, F2.4
Camera chân dung: 2.0 MP, F2.4","13 MP, f/2.2",,Có,6 GB,128 GB,5000 mAh,2 SIM (Nano-SIM),Android 12,1080 x 2400 pixels (FullHD+),"Tần số quét 90 Hz, Kính cường lực Corning Gorilla Glass 5",2 nhân 2.4 GHz & 6 nhân 2 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi 15 5G 12GB 256GB - Cũ Trầy Xước,13790000,13790000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/dien-thoai-xiaomi-15-256gb-cu-tray-xuoc.html,Cu,0,2025-12-27 05:27:40,6.36 inches,CrystalRes AMOLED,"Camera chính Leica: 50MP, ƒ/1.62, OIS, Tiêu cự tương đương 23mm
Camera tele Leica: 50MP, ƒ/2.0, OIS
Camera góc siêu rộng Leica: 50MP, ƒ/2.2, 115°","Camera trước: 32MP, ƒ/2.0, 90°, Tiêu cự 21mm",Snapdragon 8 Elite (Tiến trình sản xuất 3nm),Có,12 GB,256 GB,5240mAh,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,Xiaomi HyperOS 2,2670 x 1200 pixels,"Độ sáng 3200 nits
Tự động tinh chỉnh tần số quét 1-120Hz
Tốc độ phản hồi cảm ứng lên đến 300Hz
Hỗ trợ 68 tỷ màu
Dải màu DCI-P3
Hỗ trợ Dolby Vision, HDR10+, HDR10
Độ sáng DC
Công nghệ cảm ứng ướt","2 x Lõi Prime, tốc độ tối đa 4,32GHz
6 x Lõi hiệu suất, lên đến 3,53GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Điện thoại Itel P55 Plus NFC 8GB 256GB - Cũ Đẹp,1990000,1990000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-itel-p55-plus-8gb-256gb-cu-dep.html,Cu,0,2025-12-27 05:27:45,6.6 inches,,Camera góc rộng: 50 MP,8 MP,Unisoc T606,Có,8 GB,256 GB,5000mAh,,Android 13,,Tần số quét 90Hz,Octa-core Processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPPO Reno13 F 4G 8GB 256GB - Cũ Trầy Xước,4690000,4690000,0%,Smartphone,OPPO,https://cellphones.com.vn/dien-thoai-oppo-reno13f-4g-cu-tray-xuoc.html,Cu,0,2025-12-27 05:27:50,6.67 inches,AMOLED,"Camera chính: 50MP, F/1.8
Camera góc rộng: 8MP, F/2.2
Camera marco: 2MP, F/2.4","32MP, f/2.4","MediaTek Helio G100, tối đa 2.2GHz",Có,8 GB,256 GB,5800mAh (Typ),2 SIM (Nano-SIM),"ColorOS 15, nền tảng Android 15",1080 x 2400 pixels (FullHD+),"120Hz, Kính cường lực AGC DT Star2
1200 nits
16 triệu màu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPPO A5i Pro 8GB 128GB - Đã Kích Hoạt,4190000,4190000,0%,Smartphone,OPPO,https://cellphones.com.vn/dien-thoai-oppo-a5i-pro-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:27:55,6.67 inches,LCD,"50MP (Chính) Khẩu độ F/1.8
2MP (Mono) Khẩu độ F/2.4",5 MP Khẩu độ F/2.2,"Snapdragon 6s 4G Gen1, tối đa 2.1GHz",Có,8 GB,128 GB,6000mAh,2 SIM (Nano-SIM),ColorOS 15 (nền tảng Android 15),720 x 1604 (HD+),"720 x 1604 (HD+), 16 triệu màu, độ sáng tối đa 1000 nits",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi 15 Ultra 5G 16GB 512GB - Cũ Trầy Xước,20790000,20790000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/dien-thoai-xiaomi-15-ultra-cu-tray-xuoc.html,Cu,0,2025-12-27 05:27:59,6.73 inches,AMOLED,"Camera chính Leica: 50MP, ƒ/1.63, OIS
Camera tele Leica: 50MP, ƒ/1.8, OIS
Camera siêu tele Leica: 200MP, ƒ/2.6, OIS
Camera góc siêu rộng Leica: 50MP, ƒ/2.2, 115° FOV","Camera trước: 32MP, ƒ/2.0, 90° FOV
Cảm biến OV32B
Tiêu cự 21mm",Snapdragon 8 Elite (Tiến trình sản xuất 3nm),Có,16 GB,512 GB,5410mAh,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,Xiaomi HyperOS 2,3200 x 1440 pixel,"68 tỷ màu
Tần số quét 1-120Hz
Tốc độ phản hồi cảm ứng 300Hz
Độ sáng tối đa 3200 nits trong nhiều tình huống
Điều chỉnh độ sáng PWM 1920Hz/DC dimming
Original color PRO | Pro HDR | Công nghệ cảm ứng khi ướt
HDR10+, Dolby Vision","2 x Lõi Prime, tốc độ tối đa 4,32GHz
6 x Lõi hiệu suất, lên đến 3,53GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 14 Pro Plus 5G 12GB 512GB - Cũ trầy xước,6490000,6490000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-14-pro-plus-12gb-512gb-cu-tray-xuoc.html,Cu,0,2025-12-27 05:28:04,6.67 inches,AMOLED,"Chính 200MP, OIS - f/1.65
Góc siêu rộng 8MP - f/2.2
Macro 2MP - f/2.4",Camera trước - f/2.2,Snapdragon® 7s Gen 3,Có,12 GB,512 GB,5110 mAh,2 Nano-SIM,Android 14,2712 x 1220 pixels,"Tần số quét: Lên đến 120Hz
Độ sáng: 3000 nits
Độ sâu màu: 12-bit
Tỷ lệ tương phản: 5,000,000:1","8 nhân, xung nhịp 2.5Ghz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy M34 5G 8GB 128GB - Cũ Trầy Xước,3190000,3190000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-m34-5g-cu-tray-xuoc.html,Cu,0,2025-12-27 05:28:09,6.5 inches,Super AMOLED,"Camera góc rộng: 50 MP, f/1.8, PDAF, OIS
Camera góc siêu rộng:8 MP, f/2.2, 120˚
2 MP, f/2.4","Camera góc rộng: 13 MP, f/2.2",Exynos 1280 (5 nm),Có,8 GB,128 GB,6000 mAh,Nano-SIM,Android 13,1080 x 2340 pixels (FullHD+),"Tốc độ làm mới 120Hz, 1000 nits",2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple iPhone 8 64GB cũ,2390000,2390000,0%,Smartphone,Apple,https://cellphones.com.vn/apple-iphone-8-64-gb-95-cu.html,Cu,0,2025-12-27 05:28:13,4.7 inches,"Cảm ứng điện dung LED-backlit IPS LCD, 16 triệu màu","12 MP (f/1.8, 28mm), tự động lấy nét nhận diện theo giai đoạn, OIS, 4 LED flash (2 tone)","7 MP, f/2.2, 1080p@30fps, 720p@240fps, nhận diện khuôn mặt, HDR, panorama",Apple A11 Bionic APL1W72,,,64 GB,Li-ion 1821 mAh,Nano-SIM,11,750 x 1334 pixels,,2x 2.39 GHz Monsoon & 4x 2.39 GHz Mistral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vân tay, gia tốc, la bàn, khoảng cách, con quay quy hồi, phong vũ biểu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Điện thoại Nubia Z70S Ultra 5G 12GB 256GB - Đã Kích Hoạt,15890000,15890000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-nubia-z70s-ultra-5g-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:28:18,6.85 inches,AMOLED,"Camera chính: 50 MP f/1.7
Camera tele: 64 MP f/2.48
Camera góc siêu rộng: 50 MP f/2.0",16 MP,Snapdragon 8 Elite (3nm),Có,12 GB,256 GB,6.600 mAh,2 Nano-SIM,Nebula AIOS - Android 15,,"Độ phân giải màn hình: 2688 x 1216 pixels
Tần số quét: 144 Hz
Độ sáng: 2000nits, 430PPI
100% DCI-P3
Longxi Durable Glass 2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPhone 14 512GB - Cũ Đẹp,15190000,15190000,0%,Smartphone,Apple,https://cellphones.com.vn/iphone-14-512gb-cu-dep.html,Cu,0,2025-12-27 05:28:22,6.1 inches,OLED,"Camera chính: 12MP, ƒ/1.5
Camera góc siêu rộng: 12MP, ƒ/2.4","12MP, ƒ/1.9",Apple A15 Bionic,Có,6 GB,512 GB,,2 SIM (nano‑SIM và eSIM),,2532 x 1170 pixels,"HDR, True Tone, Wide color (P3), Haptic Touch, 2,000,000:1",6‑core CPU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 14 Pro Plus 5G 8GB 256GB - Cũ Đẹp,6290000,6290000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-14-pro-plus-cu-dep.html,Cu,0,2025-12-27 05:28:27,6.67 inches,AMOLED,"Chính 200MP, OIS - f/1.65
Góc siêu rộng 8MP - f/2.2
Macro 2MP - f/2.4",Camera trước - f/2.2,Snapdragon® 7s Gen 3,Có,8 GB,256 GB,5110 mAh,2 Nano-SIM,Android 14,2712 x 1220 pixels,"Tần số quét: Lên đến 120Hz
Độ sáng: 3000 nits
Độ sâu màu: 12-bit
Tỷ lệ tương phản: 5,000,000:1","8 nhân, xung nhịp 2.5Ghz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
realme 13+ 5G (8GB 256GB) - Đã Kích Hoạt,5290000,5290000,0%,Smartphone,Realme,https://cellphones.com.vn/dien-thoai-realme-13-plus-5g-cu-da-kich-hoat.html,Cu,1,2025-12-27 05:28:32,6.67 inches,OLED,50MP 882 OIS + 2MP + Flicker,"16MP, f/2.4",Dimensity 7300 Energy 5G,Có,8 GB,256 GB,5000 mAh,2 Nano-SIM,Android 14,1080 x 2400 pixels (FullHD+),"16.7 triệu màu, 2000nits, 120Hz
AGC DT STAR2",Lõi tám nhân 4*A78 @2.5 GHz，4*A55 @2.5 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 11 Pro - Cũ Xước Cấn,2490000,2490000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-cu-xuoc-can.html,Cu,0,2025-12-27 05:28:36,6.66 inches,AMOLED,"Camera góc rộng: 108 MP, f/1.9, PDAF
Camera góc siêu rộng: 8 MP
Camera Tele: 2 MP, f/2.4
Camera chân dung: 2MP f/2.4",16MP f/2.4,MediaTek Helio G96,Có,8 GB,128 GB,5000mAh (typ),2 SIM (Nano-SIM),"Android 11, MIUI 12.5",1080 x 2400 pixels (FullHD+),"DCI-P3, 120Hz, 4,500,000:1, 395 ppi","Octa-core CPU, up to 2.05GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy Note 20 - Cũ xước cấn,4990000,4990000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-note-20-xuoc-can.html,Cu,1,2025-12-27 05:28:41,6.7 inches,,"12 MP, f/1.8, 26mm (wide), 1/1.76"", 1.8µm, Dual Pixel PDAF, OIS
64 MP, f/2.0, (telephoto), 1/1.72"", 0.8µm, PDAF, OIS, 3x hybrid optical zoom
12 MP, f/2.2, 120˚, 13mm (ultrawide), 1/2.55"", 1.4µm","10 MP, f/2.2, 26mm (wide), 1/3.2"", 1.22µm, Dual Pixel PDAF",Exynos 990 (7 nm+),,8 GB,256 GB,"Non-removable Li-Ion 4300 mAh battery
Fast charging 25W
USB Power Delivery 3.0
Fast Qi/PMA wireless charging
Reverse wireless charging 9W",2 SIM (Nano-SIM),"Android 10, One UI 2.5",1080 x 2400 pixels (FullHD+),,Octa-core (2x2.73 GHz Mongoose M5 & 2x2.50 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi POCO X7 5G 12GB 512GB - Đã Kích Hoạt,6490000,6490000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/dien-thoai-xiaomi-poco-x7-5g-cu-da-kich-hoat.html,Cu,0,2025-12-27 05:28:46,6.67 inches,AMOLED,"Camera chính: 50MP, f/1.5
Camera góc siêu rộng: 8MP, f/2.2
Camera macro: 2MP, f/2.4","20MP, f/2.2",Powerful Dimensity 7300-Ultra,Có,12 GB,512 GB,5110mAh,2 Nano-SIM,Xiaomi HyperOS,2712 x 1220 pixels,"Tần số quét: 120Hz, 500 nits, Độ sâu màu: 12bit, Tỷ lệ tương phản: 5.000.000:1, DCI-P3, Kính Corning® Gorilla® Victus® 2, Dolby Vision, HDR10+","Octa-core CPU, up to 2.5GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy A06 4GB 128GB - Cũ Trầy Xước,1590000,1590000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a06-cu-tray-xuoc.html,Cu,0,2025-12-27 05:28:51,6.7 inches,PLS LCD,"50.0 MP, f/1.8
2.0 MP, f/2.4","8.0 MP, f/2.0",MediaTek Helio G85,,4 GB,128 GB,5000 mAh,2 SIM (Nano-SIM),Android,720 x 1600 pixel,16 triệu màu,"8 nhân 2GHz, 1.8GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S25 Plus 5G 12GB 256GB - Cũ Trầy Xước,14990000,14990000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25-plus-5g-12gb-256gb-cu-tray-xuoc.html,Cu,0,2025-12-27 05:28:55,6.7 inches,Dynamic AMOLED 2X,"Camera siêu rộng 12MP
Camera góc rộng 50MP
Camera Tele 10MP",12MP,Snapdragon 8 Elite dành cho Galaxy (3nm),Có,12 GB,256 GB,4900 mAh,2 Nano-SIM + eSIM,Android 17,3120 x 1440 pixels (Quad HD+),"120Hz
2600 nits
Corning® Gorilla® Armor 2","Tốc độ CPU: 4.47GHz, 3.5GHz
8 nhân",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Điện thoại Meizu Mblu 21 6GB 128GB - Cũ Trầy Xước,1490000,1490000,0%,Smartphone,Khac,https://cellphones.com.vn/dien-thoai-meizu-mblu-21-128gb-cu-tray-xuoc.html,Cu,0,2025-12-27 05:29:00,6.79 inches,,"13MP
0.08 MP",8 MP,Spreadtrum T606,Không,6 GB,128 GB,4900mAh,2 Nano-SIM,Android 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy A35 5G 8GB 128GB - Cũ Trầy Xước,4590000,4590000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-a35-8gb-128gb-cu-tray-xuoc.html,Cu,0,2025-12-27 05:29:04,6.6 inches,Super AMOLED,"Camera chính rộng: 50 MP OIS+HDR Camera Macro: 5MP, f/2.4
Camera siêu rộng: 8MP, f/2.2","13MP, f/2.2",Exynos 1380,Có,8 GB,128 GB,5000 mAh,2 SIM (Nano-SIM),Android 14,1080 x 2340 pixels (FullHD+),"Tốc độ làm mới 120Hz
1000 nits, Gorilla Glass 7",4 nhân 2.4 GHz & 4 nhân 2.0 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nubia Neo 2 8GB 256GB - Đã Kích Hoạt,3440000,3440000,0%,Smartphone,Khac,https://cellphones.com.vn/nubia-neo-2-8gb-256gb-cu-da-kich-hoat.html,Cu,4,2025-12-27 05:29:09,6.72 inches,IPS LCD,"Camera góc rộng: 50 MP, f/1.8, PDAF
Camera đo độ sâu: 2 MP, f/2.4",,Unisoc T820 (6 nm),Có,8 GB,256 GB,6000mAh,2 SIM (Nano-SIM),Android 13,1080 x 2400 pixels (FullHD+),"Corning Gorilla Glass, 400 ppi
Tần số quét 120Hz",1x2.7 GHz Cortex-A76 & 3x2.3 GHz Cortex-A76 & 4x2.1 GHz Cortex-A55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy A56 5G 8GB 256GB - Cũ Đẹp,7290000,7290000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a56-8gb-256gb-cu-dep.html,Cu,0,2025-12-27 05:29:14,6.7 inches,Super AMOLED,"50.0 MP, F/1.8 + 12.0 MP, F/2.2 + 5.0 MP, F/2.4","12.0 MP, F/2.2",Exynos 1580,Có,8 GB,256 GB,5000 mAh,SIM 1 + SIM 2 / SIM 1 + eSIM / 2 eSIM,Android,1080 x 2340 pixels (FullHD+),"16 triệu màu, 120 Hz, 1200 nit, kính cường lực Corning Gorilla Glass Victus+","8 nhân 2.9GHz, 2.6GHz, 1.9GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPPO Reno14 F 5G 12GB 256GB - Cũ Đẹp,7490000,7490000,0%,Smartphone,OPPO,https://cellphones.com.vn/dien-thoai-oppo-reno14-f-5g-12gb-256gb-cu-dep.html,Cu,0,2025-12-27 05:29:18,6.57 inches,AMOLED,"Chính 50MP OIS, F/1.8
Góc rộng 8MP, F/2.2
Marco 2MP, F/2.4","32MP, F/2.0","Qualcomm Snapdragon 6 Gen 1 5G, tối đa 2.2GHz",Có,12 GB,256 GB,6000mAh,2 Nano-SIM,"ColorOS 15, Android 15",1080 x 2372 pixels (FullHD+),"Tần số quét 120Hz, độ sáng 1400 nits, mặt kính AGC DT-Star D+","8 nhân, tối đa 2.2GHz",Hỗ trợ thẻ nhớ MicroSD tối đa 2TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy Z Fold4 5G 512GB - Cũ Xước Cấn,9490000,9490000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-z-fold-4-5g-512gb-cu-xuoc-can.html,Cu,0,2025-12-27 05:29:23,7.6 inches,AMOLED,"Camera chính: 50MP
Camera góc siêu rộng: 12MP
Camera tele: 10MP (3x zoom)",10MP (bên ngoài) + 4MP (dưới màn hình),Snapdragon 8 Plus Gen 1,,12 GB,512 GB,"4,400 mAh",2 Nano-SIM + eSIM,"Android 12, One UI 4.1.1",,"Màn hình chính: 7,6 inch QXGA + AMOLED, 120Hz
Màn hình phụ: 6.2 inch HD + AMOLED, 120Hz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S21 FE 6GB 128GB - Cũ Trầy Xước,4390000,4390000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-s21-fe-6gb-128gb-cu-tray-xuoc.html,Cu,0,2025-12-27 05:29:28,6.4 inches,Super AMOLED,"Camera góc rộng: 12 MP, f/1.8, PDAF, OIS
Camera tele: 8 MP, f/2.4, 3x optical zoom
Camera góc siêu rộng: 12 MP, f/2.2","32 MP, f/2.2",Exynos 2100 (5nm),Có,6 GB,128 GB,4500mAh,2 SIM (Nano-SIM),,1080 x 2400 pixels (FullHD+),Trang bị Spen Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oppo Reno8 4G 8GB 256GB - Cũ Xước Cấn,2790000,2790000,0%,Smartphone,OPPO,https://cellphones.com.vn/oppo-reno-8gb-256gb-cu-xuoc-can.html,Cu,0,2025-12-27 05:29:33,6.4 inches,AMOLED,"Camera góc rộng: 50 MP, f/1.8, 23mm 1 / 1.56 "", 1.0µm, đa hướng PDAF
Camera góc siêu rộng:8 MP, f/2.2, 16mm, 112˚, 1 / 4.0"", 1.12µm
Camera macro: 2 MP, f /2.4,","Camera góc rộng: 32 MP, f / 2.4, 23mm, 1 / 2.74 "", 0.8µm",Mật độ MediaTek 1300 (6 nm),Có,8 GB,256 GB,Li-Po 4500 mAh,2 SIM (Nano-SIM),Android 12,1080 x 2400 pixels (FullHD+),Kính cường lực Corning Gorilla Glass 5,"1x3,0 GHz Cortex-A78 & 3x2,6 GHz Cortex-A78 & 4x2,0 GHz Cortex-A55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
